OUT;METSO OUTOTEC FINLAND OY;Tampere;Finland
OVL;O.V. LAHTINEN OY;HELSINKI;Finland
OVZ;"""EMG TRANS"" LLC";MINSK;Belarus
OWL;ONE WAY LEASE INC.;OAKLAND, CA-94607;United States
OWM;M/S. MAGNUM TECHNOLOGY CENTER;SHARJAH;United Arab Emirates
OWN;TARROS SPA;LA SPEZIA  SP;Italy
OXG;INFRA DE EL SALVADOR S.A DE C.V;San Salvador;El Salvador
OXM;AIRES MAYA S. A. DE C. V.;San Pedro Sula;Honduras
OXN;SIPCAM OXON S.P.A;MILANO MI;Italy
OXY;OXYMONTAGE;SAINT DIVY;France
OZM;GJSC OTEW;Osipovichi;Belarus
OZR;ÖZER ELEKTRIK SAN. VE TIC. LDT. ŞTI.;Kocaeli;Turkey
OZT;OZTURK NAKLIYAT VE INSAAT SAN.TIC.LTD.STI;Atasehir, Istanbul;Turkey
PAC;XPO LOGISTICS;DUBLIN, OH 43016;United States
PAG;PAGANELLA SPA;MANTOVA MN;Italy
PAL;PAN ASIA LOGISTICS INDIA PVT LTD;Mylapore Chennai;India
PAN;PANGAS;DAGMERSELLEN;Switzerland
PAS;PACIFIC LINES;Ho Chi Minh City;Vietnam
PAV;LOGIKA LTD;ATHENS;Greece
PBF;PACIFIC BULK FUEL LIMITED;AUCKLAND;New Zealand
PBI;PRO BOX INC.;HOUSTON, TX 77229-4425;United States
PBK;PAN BRIDGE CO LTD;SEOUL;Korea, Republic of
PBR;PORTABULL STORAGE LLC;Hattiesburg;United States
PBS;P. LEASING CORPORATION LIMITED;BELIZE CITY;Belize
PBX;PREMIER BOX PTY LTD;Burpengary QLD;Australia
PCA;GENERAL SERVICING AND TRADING LTD;PORT VILLA;Vanuatu
PCC;PROJEXTRADE;PARIS;France
PCF;TRANSPORTES PORTUARIOS S.A;BARCELONA;Spain
PCH;PIETERSE CONTAINERHANDEL & TRANSPORT B.V.;TER AAR;Netherlands
PCI;PACIFIC INTERNATIONAL LINES (PTE) LTD;Singapore;Singapore
PCL;PAN CONTINENTAL SHIPPING CO LTD;SEOUL;Korea, Republic of
PCM;UNITED INITIATORS GMBH;PULLACH;Germany
PCS;INDRIVETEC AG;Zürich;Switzerland
PCT;PC LOGISTIC SP. Z O.O.;DEBICA;Poland
PCV;PEACOCK CONTAINER BV;ROTTERDAM;Netherlands
PDA;DALIAN JIFA BOHAI RIM CONTAINER LINES;Dalian;China
PDI;PERIMETER SOLUTIONS LP;CLAYTON, MO 63105;United States
PDL;PACIFIC DIRECT LINE;AUCKLAND;New Zealand
PDQ;KATOEN NATIE TANK OPERATIONS N.V.;KALLO (KIELDRECHT);Belgium
PDS;PETER.D STIRLING LTD;Brentwood;United Kingdom
PEA;PEAK INTERNATIONAL TRADE (TIANJIN) CO., LTD.;Tianjin;China
PEF;VERSALIS FRANCE SAS;MARDYCK;France
PEG;PRODIT ENGINEERING S.R.L.;SANTENA;Italy
PEI;VERSALIS S.P.A;SAN DONATO MILANESE (MI);Italy
PEK;PEKH CORP;COSTA DEL ESTE;Panama
PER;PERTHON GROUP AB;Gothenburg;Sweden
PEX;PENEX CONTAINER LINES (THAILAND) CO,LTD;BANGKOK;Thailand
PFA;PRO-FORMANCE INTERMODAL INC;CALGARY;Canada
PFC;PETIT FORESTIER CONTAINER;VILLEPINTE;France
PFF;PACIFIC FREIGHT FORWARDERS PVT LTD;Kolkata, West Bengal;India
PFI;GLOBAL AVIATION SERVICES DBA PROFLO IND;Alvada;United States
PFL;PACIFIC FORUM LINE (NZ) LTD;AUCKLAND;New Zealand
PFT;PROFIT TRANS, LTD;Vladivostok, Primorsky Region;Russian Federation
PGH;THE PASHA GROUP;SAN RAFAEL, CA-94903;United States
PGI;PAO GAN INDUSTRIAL CO LTD;Xianxi Township, Changhua County;Taiwan, China
PGK;PJSC FIRST FREIGHT COMPANY;Moscow;Russian Federation
PGO;FIVE OCEANS LOGISTICS LTD;Hong Kong;Hong Kong, China
PGS;C V PANCA GAS;TASIKMALAYA;Indonesia
PGT;TOUAX GROUP;LA DEFENSE;France
PGX;FLORENS ASSET MANAGEMENT COMPANY LIMITED;Hong Kong;Hong Kong, China
PHH;WATERFRONT CONTAINER LEASING CO INC.;SAN FRANCISCO, CA 94109;United States
PHI;AIR LIQUIDE PIPELINE UTILITIES SERVICES INC;CALAMBA, LAGUNA;Philippines
PHL;SPINNAKER LEASING CORPORATION;San Francisco, CA 94111-2602;United States
PHM;POLOMA MANAGEMENT LTD;ST PETERSBURG;Russian Federation
PHR;PYEONG HWA REEFER SERVICES INC;BUSAN;Korea, Republic of
PIC;AUTOTRASPORTI PICCININI S.R.L.;FONTEVIVO, PARMA;Italy
PID;PACIFIC INTERNATIONAL LINES (PTE) LTD;Singapore;Singapore
PIF;PEDDIE INVESTMENT TRUST;CAPE TOWN;South Africa
PIG;CUBATA GMBH & CO.KG;Parchim;Germany
PIL;PACIFIC INTERNATIONAL LINES (PTE) LTD;Singapore;Singapore
PIM;PIMK LTD;PLOVDIV;Bulgaria
PKE;PANTOS LOGISTICS CO.,LTD;SEOUL;Korea, Republic of
PKK;EKC INTERNATIONAL FZE;DUBAI;United Arab Emirates
PKP;PKP CARGO CONNECT;Warsaw;Poland
PLA;POLAR CONTAINER SPECIAL EQUIPMENT LIMITED;Jiading District;China
PLC;PLCS INTERNATIONAL;HOOGVLIET;Netherlands
PLF;PETROLIFE AERO SDN BHD;PETALING JAYA SELANGOR;Malaysia
PLG;GULBRANDSEN COMPANIES;CLINTON, NJ 08809;United States
PLN;POLL NUSSBAUMER GMBH;GMUNDEN;Austria
PLT;PANEUROPA TRANSPORT GMBH;Bakum;Germany
PLW;INSPEKTORAT WSPARCIA SZ U.L DWERNICKIEGO 1;BYDGOSZCZ;Poland
PMA;PETRO-TAINO TRANSPORT CORPORATION;Penuelas (Porto Rico);United States
PMK;MDB CHEMICALS (INDIA) PVT LTD;Nasik Road - Dist. Nasik (MH);India
PML;PERMA SHIPPING LINE PTE LTD;Singapore;Singapore
PMM;PFEIFER SEIL- UND HEBETECHNIK GMBH;Memmingen;Germany
PMT;PUUMAAILM LTD;JURI, HARJUMAA;Estonia
PMU;PANALON MULTIMODAL;VILLARROBLEDO;Spain
PMX;PSI TIRE SUPPLY LLC;CHRISTIANSTED, VI-00820;United States
PNA;SPECTRA CHEMICALS AND COMMODITIES (SHANGHAI);SHANGHAI;China
PNB;JORN BOLDING A/S;Esbjerg V;Denmark
PNC;PACIFIC ENVIRONMENTAL CORP.;HONOLULU, HI 96817;United States
PNE;PACIFIC NORTHWEST EQUIPMENT INC;KENT, WA 98032;United States
PNH;KQ SPEEDIE LUB 2 LLC;LIHUE,  HI 96766;United States
PNI;PT. PELAYARAN NASIONAL INDONESIA;JAKARTA;Indonesia
PNS;PANASYSTEM HANDELS GMBH;Vienna;Austria
PNW;PACIFIC NORTHWEST EQUIPMENT INC;KENT, WA 98032;United States
POA;PRIMY OCEAN AIR LOGISTICS CO LTD;SHANGHAI;China
POC;MAERSK A/S;Copenhagen;Denmark
POE;DR.ING.H.C.F.PORSCHE AG;Stuttgart;Germany
POF;"LLC ""SALAIRTRANS""";Moscow;Russian Federation
POL;PANOCEAN;Seoul;Korea, Republic of
POM;FSUE PRODUCTION ASSOCIATION MAYAK;OZERSK;Russian Federation
PON;MAERSK A/S;Copenhagen;Denmark
PPC;KANTO-PPC INC;TAOYAN CITY;Taiwan, China
PPG;ALTIVIA SPECIALTY CHEMICALS;Houston, TX 77002;United States
PPL;BERTSCHI AG;DUERRENAESCH;Switzerland
PPS;NEPTUNE PACIFIC LINE PTE LTD;AUCKLAND AIRPORT;New Zealand
PPT;TANKGUARD B.V.;BARENDRECHT;Netherlands
PQI;UNITAS CONTAINERS LIMITED;HAMILTON;Bermuda
PRA;PARATORI S.P.A.;NOVI LIGURE (AL);Italy
PRB;PRS PASSIVE REFRIGERATION SOLUTIONS S.A.;LUGANO;Switzerland
PRC;PRIDE-CHEM INDUSTRIES PTE LTD;Singapore;Singapore
PRG;CCIS FRANCE;MARSEILLE;France
PRJ;PROJECT LINES FZE;Sharjah;United Arab Emirates
PRK;PROTANK LOGISTICS CO LTD;TAIPEI CITY;Taiwan, China
PRL;TIANJIN PLC ENTERPRISE CO., LTD.;Tianjin;China
PRM;PARAMAR S.A.;Asuncion;Paraguay
PRO;PRO-TRANS A/S;HINNERUP;Denmark
PRS;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
PRT;GS LINES - TRANSPORTES MARITIMOS LDA;FUNCHAL-MADEIRA;Portugal
PRX;PRAXAIR HELIUM;SPRING, TX-77380;United States
PSC;CARU CONTAINERS BV;ROTTERDAM;Netherlands
PSD;PIGOTT SHAFT DRILLING LIMITED;PRESTON;United Kingdom
PSE;PANSTAR CO, LTD;BUSAN;Korea, Republic of
PSG;PSG CORPORATION;BUSAN;Korea, Republic of
PSH;PALMDEAL SHIPPING INC;BUENOS AIRES;Argentina
PSI;3S INTERNATIONAL;Laurens;United States
PSK;PANASYSTEM SK, S.R.O.;Púchov;Slovakia
PSL;PORTS SHIPPING LLC;DUBAI;United Arab Emirates
PSM;TRADING LOGISTIC SAC SRL;La Spezia;Italy
PSN;PARSONS CONTAINERS LTD;West End, Sedgefield;United Kingdom
PSO;PENTALVER TRANSPORT LIMITED;SOUTHAMPTON;United Kingdom
PSR;PARATORI S.P.A.;NOVI LIGURE (AL);Italy
PSS;PENTALVER TRANSPORT LIMITED;SOUTHAMPTON;United Kingdom
PST;TETRA PAK PACKAGING SOLUTIONS SPA;MODENA;Italy
PSX;PSG CONTAINER CO LTD;Kowloon;Hong Kong, China
PTA;INDUSTRIAL TRADE ALLIANCE LLC;Moscow;Russian Federation
PTB;GCATAINER BV;MOERDIJK;Netherlands
PTC;MAMMOET EUROPE BV;SCHIEDAM;Netherlands
PTK;PALTANK LTD;SOUTHPORT PR9OER;United Kingdom
PTL;PLC  LTD;SAINT-PETERSBURG;Russian Federation
PTO;PETRA OIL DMCC;Dubai;United Arab Emirates
PTT;PARITET LTD;Irkutsk;Russian Federation
PUL;PORTPACK UK LIMITED;Hucknall Nottinghamshire;United Kingdom
PVC;PAC-VAN INC;INDIANAPOLIS, IN-46216;United States
PVD;UNIT45 BV;ROTTERDAM;Netherlands
PVV;"LLC ""PROFLOGIC""";Moscow;Russian Federation
PXC;KAWASAKI KISEN KAISHA LTD - K LINE;TOKYO;Japan
PYH;PISCINAS 7 ISLAS SLU;SANTA CRUZ DE TENERIFE;Spain
QBC;CUBICFARM MANUFACTURING CORP;Langley;Canada
QBL;QBEX LOGISTICS BV;Ridderkerk, Zuid-Holland;Netherlands
QBX;CHS CONTAINER HANDEL GMBH;BREMEN;Germany
QCX;QUALITY CARRIERS;TAMPA;United States
QIB;HAPAG LLOYD A.G;HAMBURG;Germany
QIM;TCS TRANS S.L.;BARCELONA;Spain
QNL;QATAR NAVIGATION (QSC);DOHA;Qatar
QNN;HAPAG LLOYD A.G;HAMBURG;Germany
QNT;QUEENTAINER PTE LTD;Singapore;Singapore
QPC;QUIMPAC DE COLOMBIA;CALI;Colombia
QQI;QINGDAO WSR CONTAINER SERVICE CO., LTD;Qingdao;China
QSS;PT. INDONESIA TSINGSHAN STAINLESS STEEL;JAKARTA;Indonesia
QTC;QT CONTAINER LINE (HK) LIMITED;SHATIN;Hong Kong, China
QTM;QUANTUM FUEL SYSTEM LLC;Lake Forest;United States
QUB;QUBE CONTAINERS LIMITED;London;United Kingdom
QUL;QUBE LOGISTICS (QLD) PTY LTD;Wynnum;Australia
QXH;HUBEI QIXING AUTO BODY CO., LTD.;Suizhou;China
RAC;HERMES LOGISTICA SA;BARCELONA;Spain
RAE;REACH AMERICA  ESG, LTD.;Saratoga;United States
RAF;PDAD PRODUCTOS DEL AIRE DOMINICANA SA;SAN PEDRO DE MACORIS;Dominican Republic
RAI;RAINBOW CONTAINERS GMBH;APENSEN;Germany
RAJ;BLUE BERKHS SHIPPING PRIVATE LIMITED;TUTICORIN;India
RAL;ROYAL ARCTIC LINE A/S;NUUK;Greenland
RAV;LATAM BOX COLOMBIA SAS;BOGOTA;Colombia
RAY;KNOW HOW TRADING B.V.;Roosendaal;Netherlands
RBB;BESED LLC;STERLITAMAK;Russian Federation
RBC;RB HOLDING B.V.;ELSLOO;Netherlands
RBE;RAT LOGISTICS GMBH;MANNHEIM;Germany
RBG;LLC “RB CONTAINER”;Moscow;Russian Federation
RBO;REEFERBOX CO;Alleroed;Denmark
RBT;RABBITRANS;Biala Podlaska;Poland
RCD;UNIT45 BV;ROTTERDAM;Netherlands
RCL;R.M.I. CHEMICAL LOGISTICS BV;ROTTERDAM;Netherlands
RCO;ROYAL CARGO, INC.;Paranaque City;Philippines
RCT;DEFENCE CONTAINER MANAGEMENT SERVICE;Telford TF2 8JT;United Kingdom
RCX;R.C.C  CONTAINERS BV;ROTTERDAM-BOTLEK;Netherlands
RDC;LIGNES MARITIMES CONGOLAISES (L.M.C);KINSHASA;Congo
RDH;ELECTRONIC MATERIALS;SEELZE;Germany
RDL;RODELLA TRASPORTI SRL;MEDOLE (MN);Italy
RDM;RODYMAR SHIPPING CO;PORT SAID;Egypt
RDR;ROEDER CARTAGE CO INC;LIMA, OH 45801;United States
RDS;RDS SHIPPING LTD;London W8 6BH;United Kingdom
RDX;RADIX CO., LTD.;Seoul;Korea, Republic of
REA;ANDRADE & SANTOS LOCACAO DE MODULOS E IMPORTAÇÃO LTDA;SANTOS;Brazil
RED;SITEBOX STORAGE;WICHITA, KS-67217;United States
REF;PETIT FORESTIER CONTAINER NEDERLAND BV;Heinenoord;Netherlands
REG;RCL FEEDER PTE LTD;Singapore;Singapore
REK;REKTOR LNG D.O.O.;Vodnjan;Croatia
REL;RINCHEM EQUIPMENT LEASING;ALBUQUERQUE;United States
RER;BEIJING JUNCHI INTERNATIONAL FREIGHT FORWARDERS CO., LTD.;Beijing;China
RET;REPARACIONES TECNICAS DE CONTENEDORES S.L.;Pinto;Spain
REV;REVISS SERVICES (UK) LTD;ABINGDON, OXON;United Kingdom
REW;RENTAL WORLD AG;oud-beijerland;Netherlands
REY;REYSAS TASIMACILIK VE LOJISTIK A.Ş.;ÜSKÜDAR / ISTANBUL;Turkey
RFB;BIMICON CONTAINER SERVICE GMBH;Hamburg;Germany
RFC;RAFFLES LEASE PTE LTD;Singapore;Singapore
RFE;NANTONG UNITED HEAVY MACHINERY CO., LTD.;Hai`an;China
RFI;KUNMING RAILASIA FREIGHT INTERCONTINENTAL CO., LTD.;Kunming;China
RFL;INTERMODAL TANK TRANSPORT INC.;HOUSTON,TX 77064;United States
RFS;TEXTAINER EQUIPMENT MANAGEMENT LIMITED;SAN FRANCISCO, CA 94108;United States
RFT;REFTERMINAL LTD;VLADIVOSTOK;Russian Federation
RFU;REFAGROTRANS;Moscow;Russian Federation
RGC;RAVA GROUP CONTAINER SERVICES;Medley, FL-33178;United States
RGH;RICH GLORY (HONG KONG) LIMITED;SHANGHAI;China
RGR;COMBS INVESTMENT PROPERTY LP;Houston;United States
RGS;REGAS, LLC;St. Petersburg;Russian Federation
RGT;RIGTANK GLOBAL S.A.;PANAMA CITY;Panama
RGW;REDGUARD;Wichtia;United States
RHA;LLC RAILGO;Moscow;Russian Federation
RHG;RAWABI INTEGRATED GAS CO;Al Khobar, Eastern Province;Saudi Arabia
RHN;LLC «TIS LOGISTIC»;Moscow;Russian Federation
RHT;TRANSPORT ROGER HEINEN;EUPEN;Belgium
RIB;RIBU CONTAINERS S.L.U;Ribarroja del Turia (Valencia);Spain
RIC;RINNEN GMBH & CO KG;MOERS;Germany
RIE;OOSTERHOUT CONTAINER TERMINAL;Oosterhout;Netherlands
RIG;CARGOSTORE WORLDWIDE TRADING LIMITED;LONDON SW19 7QD;United Kingdom
RII;RINA SERVICES S.P.A.;GENOVA;Italy
RIN;HERMANN RINNEN JUNIOR;MOERS;Germany
RIV;RIVOIRA OPERATIONS;MILANO;Italy
RJC;LATAM BOX COLOMBIA SAS;BOGOTA;Colombia
RJL;RAIL JET LLP;Almaty;Kazakhstan
RJX;RJ CO.,LTD;TOKYO;Japan
RKH;RIN KAGAKU KOGYO CO LTD;TOYAMA;Japan
RKN;ROKONORD LTD;SAINT PETERSBOURG;Russian Federation
RKS;"LLC ""RUSKITSOYUZ LK""";NOVOSIBIRSK;Russian Federation
RLC;DEFENCE CONTAINER MANAGEMENT SERVICE;Telford TF2 8JT;United Kingdom
RLD;RELOAD LOGISTICS DMCC;Sandton;South Africa
RLG;REAL LOGISTICS SP. Z O.O. SP.K.;Wroclaw;Poland
RLS;RR SHIPPING PRIVATE LIMITED;NAVI MUMBAI;India
RLT;RAFFLES LEASE PTE LTD;Singapore;Singapore
RLX;CARU CONTAINERS BV;ROTTERDAM;Netherlands
RMC;MULTISTAR LEASING LTD;CHESHIRE CW11 1BA;United Kingdom
RMG;RESOLVE MARINE GROUP, INC.;Fort Lauderdale, FL 33316;United States
RMM;EMERSON CLIMATE TECHNOLOGIES;RY;Denmark
RMS;TRANSPORTS F.RAMOS,S.L;REUS;Spain
RMT;R.M.I. CHEMICAL LOGISTICS BV;ROTTERDAM;Netherlands
RMX;ARAMAX CARGO CONTAINERS RENTAL EST;Dubai;United Arab Emirates
RND;RANDAR LLC;Rostov-on-Don;Russian Federation
RNM;RNM TRANSPORTE QUIMICOS LDA;VILA NOVA FAMALICAO;Portugal
RNS;GALLOZZI SHIPPING LTD SPA;SA - SALERNO;Italy
ROA;ROAM GLOBAL SOLUTIONS LLC;HOUSTON, TX-77035;United States
ROB;ROBERTO BUCCI S.P.A;NAPLES;Italy
ROC;ROLAND UMSCHLAGSGESELLSCHAFT;Bremen;Germany
ROD;MAURITIUS SHIPPING CORPORATION LTD;PORT LOUIS;Mauritius
ROE;CONTAINERHANDEL CARSTEN ROEHE GMBH;HAMBURG;Germany
ROM;ROMOCEAN S.L.;Valencia;Spain
ROS;ROOS SPEDITION GMBH;DURMERSHEIM;Germany
ROT;ROTONDE INTERNATIONAL;Delden;Netherlands
ROU;ITA ROUTE;ARQUES;France
ROX;EMCO MARINE LTD /  CONTAINERS DPT.;HAIFA;Israel
RPB;BTT MULTIMODAL CONTAINER SOLUTION B.V.;TILBURG;Netherlands
RPG;GROWTECH INDUSTRIES LLC;BUFFALO;United States
RPM;RIO PUELO SPA;Santiago;Chile
RPP;PHOENIX PRODUCTS;Jacksonville;United States
RRB;RRB RAILROAD GMBH;Dorfen;Germany
RRM;REMAIN GMBH CONTAINER DEPOT AND REPAIR;HAMBURG;Germany
RRP;RESPOL RESINAS S.A.;Pinheiros-Leiria;Portugal
RRR;REBLOCK CONTAINER AS.;LILLESTROM;Norway
RRS;ARCTIC REEFER SERVICE & REPAIR B.V;ROTTERDAM BOTLEK;Netherlands
RRX;PETIT FORESTIER CONTAINER NEDERLAND BV;Heinenoord;Netherlands
RSB;RSB LOGISTIC PROJEKSPEDITION GMBH;COLOGNE;Germany
RSE;REEFER SALES EUROPE BV;ROTTERDAM;Netherlands
RSF;RSL FREIGHT CO LLC;PO BOX 112076 - 009714 DUBAI;United Arab Emirates
RSG;REAL INVESTMENT SIA;RIGA;Latvia
RSI;RASA INDUSTRIES, LTD.;Osaka;Japan
RSL;MATSON SOUTH PACIFIC LTD;AUCKLAND;New Zealand
RSS;ROYAL WOLF TRADING AUSTRALIA PTY LTD;GORDON;Australia
RST;UNIT45 BV;ROTTERDAM;Netherlands
RSV;JSC REFSERVICE;Moscow;Russian Federation
RTA;ROBOTANKS;KYIV;Ukraine
RTB;RTSB GMBH;Friedrichsdorf;Germany
RTC;RAJ ORGOCHEM PVT LTD;Tuticorin;India
RTG;TEHGAZ LLC;ORENBURG;Russian Federation
RTH;CARU CONTAINERS BV;ROTTERDAM;Netherlands
RTK;LLC RTTK;Chita;Russian Federation
RTL;RTS LOGISTIC CO., LTD;Primorsky Krai, Nakhodka;Russian Federation
RTM;ROTTERDAM TANKCONTAINERS LEASING;Bergschenhoek;Netherlands
RTR;RÉVÉSZ TRANS KFT.;Tiszaújváros;Hungary
RTS;ROBERT KUKLA GMBH;MUNICH;Germany
RTT;RASA TECHNOLOGY TAIWAN LTD;TAICHUNG COUNTY;Taiwan, China
RTV;DAILY RENTAL SERVICES BV;ROTTERDAM;Netherlands
RUB;RUBINO RS S.R.L.;MONOPOLI BA;Italy
RUM;RUEBERG SPEDITION GMBH & CO. KG;Menden;Germany
RUN;GEOTRANS;LE PORT CEDEX;Reunion
RUR;EESTI CHEM OU;TALLIN;Estonia
RUS;BALTICA-TRANS LOGISTIC LLC;Saint-Petersburg;Russian Federation
RUU;RUSCON (SHANGHAI) INTERNATIONAL LOGISTICS LTD.;Shanghai;China
RUV;RUBANTRANS LTD;Kropyvnytskyi;Ukraine
RVH;RAMA VESSEL HANDLERS PVT LTD;GANDHIDHAM;India
RVS;RAVIAN SHIPPING LINE LLC;DUBAI;United Arab Emirates
RWA;TRISTAR CONTAINER SERVICES (ASIA) PVT. LTD.;CHENNAI;India
RWL;ROYAL WOLF TRADING AUSTRALIA PTY LTD;GORDON;Australia
RWT;ROYAL WOLF TRADING AUSTRALIA PTY LTD;GORDON;Australia
RWY;AO AK ZHELEZNYE DOROGI YAKUTII;Aldan;Russian Federation
RXC;TIANJIN RONG XIN TECHNOLOGY CO., LTD.;Tianjin;China
RXT;YANGZHOU RIXIN TONGYUN LOGISTIC EQUIPMENT CO., LTD.;Yangzhou;China
RYC;C.A.K DE RIJKE BV;SPIJKENISSE;Netherlands
RYD;QINGDAO RUIYUAN DATONG CONTAINER CO., LTD;QINGDAO;China
RYE;RYE OCEAN CONTAINER CO., LTD;Chengdu;China
RYL;BEIJING RUI ZE HENG YI TECHNOLOGY PLC;Beijing;China
RZD;PJSC TRANSCONTAINER;MOSCOW;Russian Federation
RZK;JIANGSU SINOPURE ELECTRONIC MATERIALS CO., LTD;LIANYUNGANG, JIANGSU;China
RZL;"JSC ""RZD LOGISTICS""";Moscow;Russian Federation
RZZ;JOINT STOCK COMPANY «RZD BUSINESS ASSET»;Moscow;Russian Federation
SAB;SOLARIS CHEMTECH INDUSTRIES LTD.;RATADIYA;India
SAC;WALLENIUS WILHELMSEN LOGISTICS AS;LYSAKER;Norway
SAE;EDF DCN;ST DENIS CEDEX;France
SAF;SOTRAFER SARL;Lubumbashi;Congo, the Democratic Republic of the
SAH;SHAMS ARABIA TRANSPORT AND STORAGE CO.;Jeddah;Saudi Arabia
SAI;STAR S.P.A.;LOCATE DI TRIULZI MI;Italy
SAJ;GOODRICH MARITIME LLC;BUR DUBAI, DUBAI;United Arab Emirates
SAL;NTC TANK CONTAINER SERVICES BV;Rotterdam;Netherlands
SAM;SAMUDA CHEMICAL COMPLEX LIMITED;Dhaka;Bangladesh
SAN;SAMSKIP HF;REYKJAVIK;Iceland
SAO;ARMASUISSE;BERNE;Switzerland
SAP;SAMPSON CONTAINERS CO., LTD.;SHANGHAI;China
SAR;SAR TECHNOLOGY INC.;Taipei;Taiwan, China
SAT;DSV SPA;PIOLTELLO, MI;Italy
SAV;SAR TRASPORTI SCPA;RAVENNA;Italy
SAX;NOBLE CONTAINER LEASING LIMITED;JORDAN, KOWLOON;Hong Kong, China
SAZ;SEVEN ASSET LTD;IPSWICH IP1 1XF;United Kingdom
SBC;SAMI BITUMEN TECHNOLOGIES PTY. LTD.;Winston Hills;Australia
SBH;C. STEINWEG OMAN LLC;LIWA;Oman
SBI;SEA BOX, INC;CINNAMINSON, NJ 08077, New Jersey;United States
SBK;SEABROOK TANK SERVICES LTD;BRIGHTON-LE-SANDS / LIVERPOOL;United Kingdom
SBM;CARGOSAPLAY LLC;Kiev;Ukraine
SBO;SEACO SRL;BRIDGETOWN;Barbados
SBP;SATYESH BRINECHEM PRIVATE LIMITED;Ahmedabad;India
SBS;SBS CONTAINERS LIMITED;LIMASSOL;Cyprus
SBT;ООО SIBTRANS;Moscow;Russian Federation
SCB;SCANDI BULK AB;Gothenburg;Sweden
SCC;SUDAN SHIPPING LINE  CO LTD;Khartoum;Sudan
SCE;SEACO SRL;BRIDGETOWN;Barbados
SCF;SCF GROUP;Adelaide;Australia
SCG;WKS INDUSTRIAL GAS PTE LTD;SINGAPORE;Singapore
SCH;SYNTHESIS CHIMICA S.R.L.;CASTELLO D'AGOGNA PV;Italy
SCI;SANDHYA ORGANIC CHEMICALS PVT LTD;GURAJAT;India
SCK;SCK-CEN;MOL;Belgium
SCL;SMART CONTAINER LINES PTE LTD;Singapore;Singapore
SCM;MAERSK A/S;Copenhagen;Denmark
SCN;SEA-CARGO AS;NESTTUN;Norway
SCP;SEACO SRL;BRIDGETOWN;Barbados
SCQ;SEA CONNECT UAB;KLAIPEDA;Lithuania
SCR;SEACROSS SHIPPING LLP;Gandhidham;India
SCS;CARU CONTAINERS BV;ROTTERDAM;Netherlands
SCT;SOUTH COAST LOGISTICS LTD T/A SOUTH COAST;;Ireland
SCV;SECORA CONTAINERS SP. Z O.O.;Bydgoszcz;Poland
SCW;J. SCHWARZER GMBH & CO SERVICE KG;Steinfeld;Germany
SCX;SEACO SRL;BRIDGETOWN;Barbados
SCZ;SEACO SRL;BRIDGETOWN;Barbados
SDC;SC SADACHIT PRODCOM SRL;Turda;Romania
SDD;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
SDF;DA FENG INDUSTRIAL GAS CO., LTD.;Taoyuan;Taiwan, China
SDG;PT. SERBA DINAMIK INDONESIA;JAKARTA;Indonesia
SDM;MARS COMPANY;takasaki  city gunnma;Japan
SDN;SEDNA CONTAINERS B.V.;Landsmeer;Netherlands
SDO;SPINNAKER EQUIPMENT SERVICES INC.;San Francisco, CA 94111;United States
SDR;SIDRA DENIZCILIK VE TICARET A.S.;ISTANBUL;Turkey
SDW;FRANS DE WIT INTERNATIONAL BV;MOERDIJK;Netherlands
SEA;MAERSK A/S;Copenhagen;Denmark
SEB;ACTIVE CONTAINERS SERVICES BV;ROTTERDAM-VONDELINGPLAAT;Netherlands
SEC;EUROTAINER SA;Levallois-Perret;France
SED;SCHENKER (DEUTSCHLAND) AG;EUSKIRCHEN;Germany
SEE;FUGRO GEOSERVICES;FALMOUTH, CORNWALL;United Kingdom
SEF;CROWLEY CARIBBEAN SERVICES LLC;JACKSONVILLE, FL 32225;United States
SEG;SEACO SRL;BRIDGETOWN;Barbados
SEI;FOP SOLOVIOV M.Y.;Kyiv;Ukraine
SEJ;SEA EXPRESS LINE;Victoria, Mahe;Seychelles
SEK;SEACO SRL;BRIDGETOWN;Barbados
SEL;SEACO SRL;BRIDGETOWN;Barbados
SEM;SEACO SRL;BRIDGETOWN;Barbados
SER;SU-EUROPE RIVER&RAILWAY CONTAINERS TRADING AND LEASING CO LIMITED;KOWLOON;China
SES;SPINNAKER EQUIPMENT SERVICES INC.;San Francisco, CA 94111;United States
SET;ORYS TRICASTIN;PIERRELATTE;France
SEU;STONEHAVEN ENGINEERING LTD;Stonehaven;United Kingdom
SEV;SEVEL SPA SOCIETA EUROPA;ATESSA-CH;Italy
SEX;CONTAINER NORWAY AS;FJELLSTRAND;Norway
SEY;SEYCHELLES PETROLEUM COMPANY LTD;VICTORIA, MAHE;Seychelles
SFB;SOLVAY FLUOR GMBH;HANNOVER;Germany
SFC;SOFAST SHIPPING LIMITED;Hong Kong;Hong Kong, China
SFE;SF ENTERPRISES;OAKLAND, CA 94607;United States
SFF;ACB AGENCIES;EKEREN;Belgium
SFH;SINOSCIENCE FULLCRYO (HONG KONG) COMPANY;Hong Kong;Hong Kong, China
SFI;SFI TRANSIT;Pointe aux sables;Mauritius
SFM;SAIF MARITIME LLC;DUBAI;United Arab Emirates
SFR;SCANFOR BVBA;WOMMELGEM;Belgium
